video_id,channel_id,channel_name,tier,title,published_at,duration_sec,view_count,like_count,comment_count,comments_disabled,engagement_rate,duration_min,duration_bucket,publish_year,publish_month,days_since_publish,views_per_day
ic-SH95I4t0,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #159 | Sorrow Incarnate (Part 2),2022-09-08 19:00:16+00:00,6705,37350,1180,104,False,0.034377510040160646,111.8,60_to_120,2022,2022-09,1305,28.62
aWQp1Er_A90,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #158 | Sorrow Incarnate (Part 1),2022-09-01 19:00:00+00:00,6862,41668,1215,92,False,0.03136699625611981,114.4,60_to_120,2022,2022-09,1312,31.76
m7Ih7P4X-Jw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #157 | The Mourning Garden,2022-08-25 19:00:30+00:00,10194,60003,1223,93,False,0.02193223672149726,169.9,120_to_180,2022,2022-08,1319,45.49
bkxfLX0RIrk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #156 | The Living Dead,2022-08-18 19:00:13+00:00,9263,51633,1181,103,False,0.024867817093719134,154.4,120_to_180,2022,2022-08,1326,38.94
s-utlAHn0Ek,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #155 | The Fall of War,2022-08-11 19:00:28+00:00,9105,48077,1196,117,False,0.027310356303429914,151.8,120_to_180,2022,2022-08,1333,36.07
NjqH-CrhxEk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,CAMPAIGN 3 PROLOGUE! | Legends of Altheya - The City of Dragons,2022-08-04 19:00:14+00:00,5009,35187,1480,175,False,0.04703441611958962,83.5,60_to_120,2022,2022-08,1340,26.26
WeteX2SrsnE,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #154 | The Knights of Grief,2022-07-29 19:00:20+00:00,10002,50595,1213,77,False,0.02549659057219093,166.7,120_to_180,2022,2022-07,1346,37.59
VtQ-DduISVE,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #153 | Assault on Nightbloom Hold,2022-07-14 19:00:20+00:00,10069,66443,1179,77,False,0.018903420977379105,167.8,120_to_180,2022,2022-07,1361,48.82
omM_COYTeJ4,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #152 | The Silent Killer,2022-07-07 19:00:19+00:00,9773,48998,1210,95,False,0.02663374015265929,162.9,120_to_180,2022,2022-07,1368,35.82
j7mLpCvtw9E,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #151 | The Stalking Sickness,2022-06-30 19:00:15+00:00,10448,60978,1192,82,False,0.020892781002984685,174.1,120_to_180,2022,2022-06,1375,44.35
Dhp3RLmjJjE,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - Epic Encounters: Local Legends #AD,2022-06-29 19:00:04+00:00,7278,19458,708,38,False,0.03833898653510125,121.3,120_to_180,2022,2022-06,1376,14.14
B6_pUXTmgoQ,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #150 | The Horde of Vine and Rot,2022-06-23 19:00:05+00:00,9596,47707,1216,106,False,0.02771081811893433,159.9,120_to_180,2022,2022-06,1382,34.52
hqBd3ST_Bs8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #149 | Into the Umbra,2022-06-09 19:30:03+00:00,9952,68254,1349,158,False,0.02207929205614323,165.9,120_to_180,2022,2022-06,1396,48.89
QX_FwV19VeE,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #148 | When I Was A Young Elf,2022-06-02 19:00:16+00:00,9833,58274,1351,116,False,0.025174177163057282,163.9,120_to_180,2022,2022-06,1403,41.54
KE-8q08L11k,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #147 | The Best Defense,2022-05-26 19:00:05+00:00,10142,71175,1358,124,False,0.020821917808219178,169.0,120_to_180,2022,2022-05,1410,50.48
w2pVpUyElGU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #146 | All That We Are,2022-05-19 19:00:31+00:00,10093,66855,1442,183,False,0.024306334604741606,168.2,120_to_180,2022,2022-05,1417,47.18
ok5yNiLrBbU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #145 | Titan of the Forge,2022-05-05 19:00:23+00:00,9670,58084,1316,90,False,0.024206321878658496,161.2,120_to_180,2022,2022-05,1431,40.59
VjJgNs3xa78,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #144 | A Wish for Wings,2022-04-21 19:00:18+00:00,9835,77956,1606,255,False,0.023872440864077173,163.9,120_to_180,2022,2022-04,1445,53.95
4_4HlfnRQeg,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #143 | The Great Oscillator,2022-04-14 19:00:05+00:00,9130,65160,1484,157,False,0.0251841620626151,152.2,120_to_180,2022,2022-04,1452,44.88
gQFDjZ1d2sM,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Fan Art 10 April 2022,2022-04-13 19:00:13+00:00,509,5296,304,11,False,0.05947885196374622,8.5,under_60,2022,2022-04,1453,3.64
O2BLqCmT0TI,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #142 | Solwynn the Problem,2022-04-07 19:00:08+00:00,10926,84945,1385,152,False,0.018094060862911297,182.1,180_plus,2022,2022-04,1459,58.22
To0vpnyA00Y,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #141 | Technological Upgrades,2022-03-31 19:00:07+00:00,7657,54878,1403,167,False,0.02860891431903495,127.6,120_to_180,2022,2022-03,1466,37.43
e1sSasFFxKY,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - ROOT THE RPG #AD,2022-03-26 20:00:08+00:00,10835,28530,871,58,False,0.03256221521205748,180.6,180_plus,2022,2022-03,1471,19.39
TJY_U5SYIog,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #140 | A World in Chaos,2022-03-10 20:00:07+00:00,10689,70181,1324,105,False,0.020361636340320028,178.2,120_to_180,2022,2022-03,1487,47.2
46kdnfpWrSs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #139 | Rest and Recuperation,2022-03-03 20:00:01+00:00,10835,94184,1553,204,False,0.018654973243863077,180.6,180_plus,2022,2022-03,1494,63.04
ghhsUH4YSDQ,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - DARK SOULS RPG #AD,2022-02-18 20:00:20+00:00,10007,63134,1837,111,False,0.030855006810910128,166.8,120_to_180,2022,2022-02,1507,41.89
GA2eyj9j_Kk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #138 | Return of the Father,2022-02-10 20:00:04+00:00,12083,206668,1586,166,False,0.00847736466216347,201.4,180_plus,2022,2022-02,1515,136.41
GroKfK6R4Ys,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #137 | Love and Death,2022-02-03 20:00:07+00:00,10469,74321,1498,165,False,0.022375909904333902,174.5,120_to_180,2022,2022-02,1522,48.83
SW4FgiCi0Y8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #136 | ... Must Come Down,2022-01-27 20:00:07+00:00,11527,103023,1428,212,False,0.015918775419081176,192.1,180_plus,2022,2022-01,1529,67.38
vP7Cd5v3lZs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #135 | What Goes Up...,2022-01-20 20:00:28+00:00,10921,73878,1351,91,False,0.019518665908660224,182.0,180_plus,2022,2022-01,1536,48.1
hlxr3h8jLHc,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - ONE MORE QUEST #AD,2022-01-18 20:30:04+00:00,7752,19206,632,42,False,0.03509320004165365,129.2,120_to_180,2022,2022-01,1538,12.49
gM40eWScALw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #134 | Valiant Knight of the Briar,2022-01-12 21:00:31+00:00,10430,84205,1435,157,False,0.018906240722047385,173.8,120_to_180,2022,2022-01,1544,54.54
CcW79VXhW-E,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #133 | Temple of the Gods,2022-01-06 20:00:07+00:00,10762,88052,1358,120,False,0.01678553581974288,179.4,120_to_180,2022,2022-01,1550,56.81
Q_0F4nwXmCc,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,D&D in D&D | Jingle Jam 2021 Christmas Special!,2021-12-16 20:00:09+00:00,10062,30556,1084,173,False,0.041137583453331586,167.7,120_to_180,2021,2021-12,1571,19.45
T99nOA_MUPA,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #132 | Echoes of the Universe,2021-12-02 20:00:07+00:00,10952,125026,1461,168,False,0.013029289907699198,182.5,180_plus,2021,2021-12,1585,78.88
jFBt3WKuvSA,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #131 | Hunters of Hearts and Heads,2021-11-25 20:00:19+00:00,10648,74224,1341,112,False,0.01957587842207372,177.5,120_to_180,2021,2021-11,1592,46.62
WOYy2FYWDCQ,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers & Friends play Gartic Phone!,2021-11-23 20:00:09+00:00,5398,14769,660,37,False,0.04719344573092288,90.0,60_to_120,2021,2021-11,1594,9.27
fppxyeCCTbs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois Battle Royale,2021-11-22 20:00:11+00:00,9413,31654,1091,96,False,0.03749921021039995,156.9,120_to_180,2021,2021-11,1595,19.85
oXNWoCSKDfs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #130 | The Centaur's Tears,2021-11-18 20:00:13+00:00,10613,79427,1406,123,False,0.0192503808528586,176.9,120_to_180,2021,2021-11,1599,49.67
a-6PlJ74kwc,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #129 | Rock the Boat,2021-11-11 20:00:00+00:00,10398,81816,1353,108,False,0.017857142857142856,173.3,120_to_180,2021,2021-11,1606,50.94
G8iHFzjCBSg,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #128 | Where Centaurs Roam,2021-11-04 20:00:04+00:00,10003,73099,1601,125,False,0.023611814115104175,166.7,120_to_180,2021,2021-11,1613,45.32
FFCOffzqqLk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #127 | Lilac Grass and Giant Trees,2021-10-28 19:00:08+00:00,10403,83800,1377,110,False,0.017744630071599047,173.4,120_to_180,2021,2021-10,1620,51.73
gM2WGjAG-rs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #126 | Teleport Troubles,2021-10-14 19:00:12+00:00,9857,71090,1509,164,False,0.023533549022366016,164.3,120_to_180,2021,2021-10,1634,43.51
M6W9Qy1VK9k,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #125 | Curse of the Feywild,2021-10-07 19:00:15+00:00,10260,71658,1500,184,False,0.023500516341511065,171.0,120_to_180,2021,2021-10,1641,43.67
kWciTYBF-QQ,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #124 | Wrath of the Sea God,2021-09-16 19:00:24+00:00,10635,103638,1516,112,False,0.015708523900499816,177.2,120_to_180,2021,2021-09,1662,62.36
x5Ml_-U-bUw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #123 | Zephyr's Domain,2021-09-09 19:00:17+00:00,10992,92804,1497,136,False,0.017596224300676696,183.2,180_plus,2021,2021-09,1669,55.6
fCly67vr30A,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #122 | One Month Later,2021-09-02 19:00:19+00:00,12598,160401,1639,154,False,0.011178234549659915,210.0,180_plus,2021,2021-09,1676,95.7
YGxFfut5Iwk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Fan Art 8 August 2021,2021-08-14 19:00:07+00:00,518,5287,243,16,False,0.048988083979572536,8.6,under_60,2021,2021-08,1695,3.12
NIVcAb3ZU3g,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois | FINAL ARC Q&A SPECIAL!,2021-08-12 19:13:32+00:00,11401,81211,1263,152,False,0.017423748014431542,190.0,180_plus,2021,2021-08,1697,47.86
GKXro9vc69Y,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - Avatar Legends: The RPG - Episode 2 #AD,2021-08-09 19:00:04+00:00,11225,39847,1045,105,False,0.02886039099555801,187.1,180_plus,2021,2021-08,1700,23.44
kCPCpWOaDfQ,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #121 | Call of the Herald,2021-08-05 18:00:13+00:00,11144,111078,1662,271,False,0.01740218585138371,185.7,180_plus,2021,2021-08,1704,65.19
6Zh9Hr9Fx38,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - Avatar Legends: The RPG - Episode 1 #AD,2021-08-02 19:00:04+00:00,10753,261394,5019,329,False,0.02045953617910128,179.2,120_to_180,2021,2021-08,1707,153.13
BpAQRt3fcfY,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Oneshot - Animals Adventures: The Faraway Sea #AD,2021-07-30 19:00:02+00:00,10365,20049,677,67,False,0.03710908274726919,172.8,120_to_180,2021,2021-07,1710,11.72
DGo9P__eBsA,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #120 | The Tower of Glass,2021-07-29 18:00:07+00:00,11230,122753,1533,107,False,0.013360162277093024,187.2,180_plus,2021,2021-07,1711,71.74
zfjM1Dbclwo,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #119 | Empty Husks and Soul Breakers,2021-07-22 18:00:16+00:00,9922,76362,1396,134,False,0.02003614363164925,165.4,120_to_180,2021,2021-07,1718,44.45
-kOxINxlkg8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #37 (FINAL) | The Death of All Things,2021-07-19 19:00:00+00:00,6134,28316,984,116,False,0.038847294815651925,102.2,60_to_120,2021,2021-07,1721,16.45
53hy6VIuRqw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #118 | The Gang Commit a War Crime,2021-07-15 19:00:03+00:00,9628,81233,1474,186,False,0.02043504487092684,160.5,120_to_180,2021,2021-07,1725,47.09
5zrqW4LSID8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #117 | The City of Glass Jump,2021-07-08 19:00:02+00:00,11005,84059,1556,167,False,0.020497507702922947,183.4,180_plus,2021,2021-07,1732,48.53
N8aj-QlcqrM,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #36 | Darkness Descends,2021-07-05 19:15:01+00:00,7252,22394,780,54,False,0.03724211842457801,120.9,120_to_180,2021,2021-07,1735,12.91
OLtIhtzcxQE,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #116 | The Darkness Inside,2021-06-24 19:00:05+00:00,11458,125825,1662,184,False,0.014671170276177231,191.0,180_plus,2021,2021-06,1746,72.06
WxGDJBUsQcc,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #35 | The Dollmaker's Promise,2021-06-21 19:00:07+00:00,6407,19748,792,60,False,0.04314360947944096,106.8,60_to_120,2021,2021-06,1749,11.29
x1KYZCb3h5U,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #115 |  Dominator's Destruction,2021-06-17 19:15:01+00:00,4343,49927,1504,116,False,0.03244737316482064,72.4,60_to_120,2021,2021-06,1753,28.48
1KeyVLmGbHw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,BIOMUTANT RPG ONE-SHOT - Episode 2 #AD,2021-06-13 19:00:00+00:00,4806,8909,416,26,False,0.049612751150521946,80.1,60_to_120,2021,2021-06,1757,5.07
2k5JH6C_RIU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,BIOMUTANT RPG ONE-SHOT - Episode 1 #AD,2021-06-11 19:00:03+00:00,4140,16278,765,56,False,0.05043617151984273,69.0,60_to_120,2021,2021-06,1759,9.25
h8bJDAvtMPw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #114 | Gods and Queens,2021-06-10 19:00:09+00:00,11962,144906,1703,150,False,0.012787600237395277,199.4,180_plus,2021,2021-06,1760,82.33
0rhJJD7uoNU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Fan Art 16 May 2021,2021-06-07 19:00:00+00:00,518,4800,327,36,False,0.075625,8.6,under_60,2021,2021-06,1763,2.72
ONGSkBwmPsc,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois RHICAP Chapter 6 - The Elenasto Fiasco (D&D Recap),2021-05-29 19:00:03+00:00,948,12439,571,44,False,0.0494412734142616,15.8,under_60,2021,2021-05,1772,7.02
XYoxPTTnWTM,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #113 | Praxis Valla,2021-05-27 19:00:16+00:00,10551,120926,1755,248,False,0.016563848965483022,175.8,120_to_180,2021,2021-05,1774,68.17
ftBmu-EkV6c,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #34 | Dogsbody's Revenge,2021-05-24 19:00:09+00:00,7246,21377,796,63,False,0.04018337465500304,120.8,120_to_180,2021,2021-05,1777,12.03
k-_JstqrKFs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #112 | Assault on the Tassadar,2021-05-20 19:00:09+00:00,10797,120392,1494,130,False,0.013489268389926241,180.0,180_plus,2021,2021-05,1781,67.6
wclIpJXMTa8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #111 | Tassadar Preparations,2021-05-13 19:00:30+00:00,11493,110612,1481,108,False,0.014365529960582938,191.6,180_plus,2021,2021-05,1788,61.86
F_Yemzb8WeI,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,Dragon Prince TTRPG: Tales of Xadia #3 w/ Role & Keep! | #AD,2021-05-05 19:00:07+00:00,6599,5908,172,13,False,0.03131347325660122,110.0,60_to_120,2021,2021-05,1796,3.29
DsVOgYntYZs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #110 | Prison Break,2021-04-29 19:00:03+00:00,11307,184451,1601,209,False,0.009812904240150501,188.4,180_plus,2021,2021-04,1802,102.36
zKaZ89ymQGk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,Dragon Prince TTRPG: Tales of Xadia #1 w/ Role & Keep! | #AD,2021-04-28 19:00:12+00:00,6852,22682,694,46,False,0.032624988978044264,114.2,60_to_120,2021,2021-04,1803,12.58
eyah80AfIyM,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #33 - Mouth of the Beast,2021-04-26 19:00:11+00:00,7665,23036,758,66,False,0.035770098975516584,127.8,120_to_180,2021,2021-04,1805,12.76
-TONUI-cIK0,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #109 | Bird in a Cage,2021-04-22 19:00:01+00:00,11055,95174,1683,160,False,0.019364532330258265,184.2,180_plus,2021,2021-04,1809,52.61
g1-xrJl6xw8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #32 | Howls in the Night,2021-04-19 19:00:08+00:00,7274,23888,780,55,False,0.034954789015405226,121.2,120_to_180,2021,2021-04,1812,13.18
lUJuZf_M5G4,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois RHICAP Chapter 5 - Distant Shores (D&D Recap),2021-04-17 19:00:07+00:00,1108,13191,609,41,False,0.049276021529830946,18.5,under_60,2021,2021-04,1814,7.27
yXfwl8Su-uk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #108 | Aerosians... Assemble!,2021-04-15 19:00:26+00:00,11492,143187,1489,232,False,0.012019247557389987,191.5,180_plus,2021,2021-04,1816,78.85
7Z6fd3gaZFk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #107 | Stand With Aerois,2021-04-08 19:30:01+00:00,11560,130508,1713,190,False,0.014581481594998008,192.7,180_plus,2021,2021-04,1823,71.59
H1Ft2tDB8W0,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #106 | The Valkyrian Ploy,2021-04-01 19:00:02+00:00,11614,153458,1756,249,False,0.013065464166091048,193.6,180_plus,2021,2021-04,1830,83.86
a_Mw0-5J31k,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Purs of Strahd | A 1980s Cats Protection One Shot!,2021-03-29 19:00:00+00:00,6993,18945,732,69,False,0.04228028503562945,116.6,60_to_120,2021,2021-03,1833,10.34
cB5ALyQlr80,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #105 | Leaders of the World,2021-03-25 20:00:13+00:00,12156,144589,1667,173,False,0.012725726023418102,202.6,180_plus,2021,2021-03,1837,78.71
yXYBJJpBtI8,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois RHICAP Chapter 4 - No Rest for the Wicked (D&D Recap),2021-03-20 20:00:14+00:00,746,13679,755,74,False,0.0606038453103297,12.4,under_60,2021,2021-03,1842,7.43
cW3KFXyFaIY,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #104 | Horizon Reunions,2021-03-18 20:00:03+00:00,11872,190916,1893,244,False,0.01119340442917304,197.9,180_plus,2021,2021-03,1844,103.53
9lsbQ9kWioY,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #31 | Wolves of Krezk,2021-03-15 20:00:02+00:00,6295,24529,871,75,False,0.03856659464307554,104.9,60_to_120,2021,2021-03,1847,13.28
dE-S1zsX2Is,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois RHICAP Chapter 3 - The Road to Goldthrone (D&D Recap),2021-03-13 20:00:05+00:00,611,15038,858,46,False,0.06011437691182338,10.2,under_60,2021,2021-03,1849,8.13
hyVHg4TYXIw,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #103 | Moving On Up,2021-03-11 20:00:07+00:00,11042,139008,1626,145,False,0.01274027394106814,184.0,180_plus,2021,2021-03,1851,75.1
oL0NQwomRvg,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd  #30 | From Beyond the Veil,2021-03-08 20:00:08+00:00,7495,26141,889,99,False,0.037795034619945676,124.9,120_to_180,2021,2021-03,1854,14.1
5_t1-4oLEBI,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #102 | Project Vanguard,2021-03-05 20:00:05+00:00,11772,173229,1700,187,False,0.010893095266958766,196.2,180_plus,2021,2021-03,1857,93.28
kjvjjaiQ-MU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #29 | Wrath of the Swamp Witch,2021-03-01 20:00:19+00:00,6865,24474,894,125,False,0.04163602190079268,114.4,60_to_120,2021,2021-03,1861,13.15
UZ15uV4wNDU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois RHICAP Chapter 1 - Stormy Skies! (D&D Recap),2021-02-27 20:00:04+00:00,425,36105,1805,100,False,0.05276277523888658,7.1,under_60,2021,2021-02,1863,19.38
ZqU3DB5BMBs,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois RHICAP Chapter 2 - Every Rose Has It's Thorn (D&D Recap),2021-02-27 20:00:04+00:00,675,17570,1122,76,False,0.06818440523619806,11.2,under_60,2021,2021-02,1863,9.43
57Tqd-TpcO4,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #28 | Defender of the Sunsword,2021-02-22 20:00:03+00:00,9271,29448,914,138,False,0.03572398804672643,154.5,120_to_180,2021,2021-02,1868,15.76
QkxlNuLq6FA,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: One-Shot | The Jade Emperor's Invitation,2021-02-18 20:00:11+00:00,11853,23875,845,79,False,0.038701570680628274,197.6,180_plus,2021,2021-02,1872,12.75
x7iSzMLHX74,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #27 | Hunt for Baba Lysaga,2021-02-15 20:00:23+00:00,7137,30037,917,64,False,0.03265971967906249,119.0,60_to_120,2021,2021-02,1875,16.02
vZTXoF-oqs0,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #101 | Mindflayers and Mecha Ninjas,2021-02-11 20:00:23+00:00,11172,159061,1608,156,False,0.011090084935967961,186.2,180_plus,2021,2021-02,1879,84.65
CMtwiD1ioXU,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Aerois #100 | Episode One Hundred!,2021-02-04 20:00:10+00:00,12924,244369,1860,197,False,0.008417597976830121,215.4,180_plus,2021,2021-02,1886,129.57
KxPZjns9-8A,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,High Rollers: Curse of Strahd #26 | Awakening the Mire,2021-02-01 20:00:08+00:00,7847,30948,1106,101,False,0.03900090474344061,130.8,120_to_180,2021,2021-02,1889,16.38
vPOdJmErzZk,UC3qtZRMtWNaD2Q96STxgOrA,High Rollers DnD,large,Creating THE MIRE! | D&D Tasha's Cauldron Character Creation (Swarmkeeper Ranger & Spores Druid),2021-01-31 20:00:08+00:00,11297,17922,604,59,False,0.03699363910277871,188.3,180_plus,2021,2021-01,1890,9.48
